bucket,file,total_lines,size_bytes,peak_rss_kb,iteration,load_ms,modify_ms,save_ms,total_ms
Large (500-2000 lines),blaineventurine__home-automation-docker__docker-compose.yml.yml,927,27268,5156,7,2.32717,0.00219,2.38831,4.71767
Large (500-2000 lines),blaineventurine__home-automation-docker__docker-compose.yml.yml,927,27268,5156,8,2.38334,0.002384,2.39323,4.77895
Large (500-2000 lines),blaineventurine__home-automation-docker__docker-compose.yml.yml,927,27268,5156,9,2.36922,0.003208,2.43626,4.80869
Large (500-2000 lines),blaineventurine__home-automation-docker__docker-compose.yml.yml,927,27268,5156,10,2.33771,0.0034,2.27598,4.61709
Large (500-2000 lines),blaineventurine__home-automation-docker__docker-compose.yml.yml,927,27268,5156,11,2.21637,0.002471,2.25742,4.47626
Large (500-2000 lines),blaineventurine__home-automation-docker__docker-compose.yml.yml,927,27268,5156,12,2.20755,0.002065,2.24815,4.45777
Large (500-2000 lines),blaineventurine__home-automation-docker__docker-compose.yml.yml,927,27268,5156,13,2.2267,0.002468,2.21335,4.44252
Large (500-2000 lines),blaineventurine__home-automation-docker__docker-compose.yml.yml,927,27268,5156,14,2.24929,0.00211,2.21673,4.46813
Large (500-2000 lines),blaineventurine__home-automation-docker__docker-compose.yml.yml,927,27268,5156,15,2.21122,0.002061,2.22348,4.43675
Large (500-2000 lines),blaineventurine__home-automation-docker__docker-compose.yml.yml,927,27268,5156,16,2.25302,0.002134,2.19858,4.45373
Large (500-2000 lines),blaineventurine__home-automation-docker__docker-compose.yml.yml,927,27268,5156,17,2.26973,0.002134,2.22259,4.49445
Large (500-2000 lines),blaineventurine__home-automation-docker__docker-compose.yml.yml,927,27268,5156,18,2.32427,0.002144,2.2849,4.61132
Large (500-2000 lines),blaineventurine__home-automation-docker__docker-compose.yml.yml,927,27268,5156,19,2.30431,0.002247,2.30377,4.61033
Large (500-2000 lines),blaineventurine__home-automation-docker__docker-compose.yml.yml,927,27268,5156,20,2.33115,0.002306,2.34112,4.67457
Large (500-2000 lines),blaineventurine__home-automation-docker__docker-compose.yml.yml,927,27268,5156,21,2.34997,0.002496,2.29178,4.64425
Large (500-2000 lines),blaineventurine__home-automation-docker__docker-compose.yml.yml,927,27268,5156,22,2.35698,0.002874,2.33577,4.69563
Large (500-2000 lines),blaineventurine__home-automation-docker__docker-compose.yml.yml,927,27268,5156,23,2.28546,0.003497,2.3924,4.68136
Large (500-2000 lines),blaineventurine__home-automation-docker__docker-compose.yml.yml,927,27268,5156,24,2.32552,0.003556,2.41289,4.74196
Large (500-2000 lines),blaineventurine__home-automation-docker__docker-compose.yml.yml,927,27268,5156,25,2.36928,0.003215,2.33642,4.70891
Large (500-2000 lines),blaineventurine__home-automation-docker__docker-compose.yml.yml,927,27268,5156,26,2.36694,0.002625,2.31715,4.68672
Large (500-2000 lines),blaineventurine__home-automation-docker__docker-compose.yml.yml,927,27268,5156,27,2.335,0.002134,2.36084,4.69797
Large (500-2000 lines),blaineventurine__home-automation-docker__docker-compose.yml.yml,927,27268,5156,28,2.36657,0.002318,2.36751,4.7364
Large (500-2000 lines),blaineventurine__home-automation-docker__docker-compose.yml.yml,927,27268,5156,29,2.32695,0.002147,2.35796,4.68706
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_cluster_peer_docker-compose.rendered.yml.yml,1140,31173,5696,0,3.66818,0.007823,3.31752,6.99353
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_cluster_peer_docker-compose.rendered.yml.yml,1140,31173,5696,1,3.43129,0.001217,3.27212,6.70463
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_cluster_peer_docker-compose.rendered.yml.yml,1140,31173,5696,2,3.40898,0.001071,3.36901,6.77906
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_cluster_peer_docker-compose.rendered.yml.yml,1140,31173,5696,3,3.50183,0.001071,3.32738,6.83028
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_cluster_peer_docker-compose.rendered.yml.yml,1140,31173,5696,4,3.47905,0.001026,3.21643,6.69651
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_cluster_peer_docker-compose.rendered.yml.yml,1140,31173,5696,5,3.45558,0.00101,3.33503,6.79162
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_cluster_peer_docker-compose.rendered.yml.yml,1140,31173,5696,6,3.52423,0.000888,3.33538,6.8605
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_cluster_peer_docker-compose.rendered.yml.yml,1140,31173,5696,7,3.45768,0.000949,3.33009,6.78872
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_cluster_peer_docker-compose.rendered.yml.yml,1140,31173,5696,8,3.44681,0.001106,3.33491,6.78283
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_cluster_peer_docker-compose.rendered.yml.yml,1140,31173,5696,9,3.52223,0.001008,3.32734,6.85058
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_cluster_peer_docker-compose.rendered.yml.yml,1140,31173,5696,10,3.51432,0.001023,3.31358,6.82892
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_cluster_peer_docker-compose.rendered.yml.yml,1140,31173,5696,11,3.38556,0.000977,3.29337,6.6799
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_cluster_peer_docker-compose.rendered.yml.yml,1140,31173,5696,12,3.53091,0.00182,3.37272,6.90546
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_cluster_peer_docker-compose.rendered.yml.yml,1140,31173,5696,13,3.5348,0.001363,3.34094,6.87711
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_cluster_peer_docker-compose.rendered.yml.yml,1140,31173,5696,14,3.48761,0.001363,3.36474,6.85371
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_cluster_peer_docker-compose.rendered.yml.yml,1140,31173,5696,15,3.525,0.001333,3.43665,6.96299
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_cluster_peer_docker-compose.rendered.yml.yml,1140,31173,5696,16,3.46351,0.001585,3.29215,6.75724
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_cluster_peer_docker-compose.rendered.yml.yml,1140,31173,5696,17,3.51592,0.000982,3.32351,6.84041
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_cluster_peer_docker-compose.rendered.yml.yml,1140,31173,5696,18,3.48685,0.001024,3.33242,6.82029
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_cluster_peer_docker-compose.rendered.yml.yml,1140,31173,5696,19,3.52607,0.001178,3.34637,6.87362
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_cluster_peer_docker-compose.rendered.yml.yml,1140,31173,5696,20,3.49214,0.00104,3.33262,6.8258
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_cluster_peer_docker-compose.rendered.yml.yml,1140,31173,5696,21,3.52123,0.00096,3.31716,6.83935
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_cluster_peer_docker-compose.rendered.yml.yml,1140,31173,5696,22,3.5299,0.000952,3.32381,6.85467
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_cluster_peer_docker-compose.rendered.yml.yml,1140,31173,5696,23,3.51656,0.000922,3.34207,6.85956
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_cluster_peer_docker-compose.rendered.yml.yml,1140,31173,5696,24,3.49521,0.001039,3.55057,7.04682
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_cluster_peer_docker-compose.rendered.yml.yml,1140,31173,5696,25,3.63817,0.00247,3.32167,6.96231
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_cluster_peer_docker-compose.rendered.yml.yml,1140,31173,5696,26,3.50438,0.001895,3.29981,6.80608
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_cluster_peer_docker-compose.rendered.yml.yml,1140,31173,5696,27,3.55247,0.00142,3.29615,6.85003
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_cluster_peer_docker-compose.rendered.yml.yml,1140,31173,5696,28,3.47564,0.001042,3.21535,6.69203
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_cluster_peer_docker-compose.rendered.yml.yml,1140,31173,5696,29,3.49252,0.001025,3.26068,6.75423
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_full_lan_docker-compose.rendered.yml.yml,1140,31173,5636,0,4.24358,0.008646,3.25531,7.50754
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_full_lan_docker-compose.rendered.yml.yml,1140,31173,5636,1,3.27468,0.001037,3.20176,6.47748
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_full_lan_docker-compose.rendered.yml.yml,1140,31173,5636,2,3.60574,0.002669,3.23221,6.84062
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_full_lan_docker-compose.rendered.yml.yml,1140,31173,5636,3,3.4679,0.001144,3.27077,6.73982
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_full_lan_docker-compose.rendered.yml.yml,1140,31173,5636,4,3.51011,0.002362,3.31743,6.8299
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_full_lan_docker-compose.rendered.yml.yml,1140,31173,5636,5,3.53203,0.001153,3.2731,6.80628
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_full_lan_docker-compose.rendered.yml.yml,1140,31173,5636,6,3.46021,0.001982,3.60253,7.06472
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_full_lan_docker-compose.rendered.yml.yml,1140,31173,5636,7,3.78546,0.001622,3.40471,7.19179
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_full_lan_docker-compose.rendered.yml.yml,1140,31173,5636,8,3.37096,0.0013,3.39433,6.76659
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_full_lan_docker-compose.rendered.yml.yml,1140,31173,5636,9,3.59231,0.002063,3.31406,6.90844
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_full_lan_docker-compose.rendered.yml.yml,1140,31173,5636,10,3.51864,0.001051,3.25326,6.77295
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_full_lan_docker-compose.rendered.yml.yml,1140,31173,5636,11,3.53875,0.002372,3.38249,6.92362
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_full_lan_docker-compose.rendered.yml.yml,1140,31173,5636,12,3.71244,0.001246,3.38707,7.10075
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_full_lan_docker-compose.rendered.yml.yml,1140,31173,5636,13,3.57947,0.001603,3.46819,7.04927
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_full_lan_docker-compose.rendered.yml.yml,1140,31173,5636,14,3.6325,0.0016,3.34214,6.97625
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_full_lan_docker-compose.rendered.yml.yml,1140,31173,5636,15,3.62869,0.001306,3.40907,7.03906
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_full_lan_docker-compose.rendered.yml.yml,1140,31173,5636,16,3.76238,0.00172,3.45937,7.22347
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_full_lan_docker-compose.rendered.yml.yml,1140,31173,5636,17,3.65705,0.001323,3.37609,7.03446
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_full_lan_docker-compose.rendered.yml.yml,1140,31173,5636,18,3.59274,0.002077,3.39251,6.98733
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_full_lan_docker-compose.rendered.yml.yml,1140,31173,5636,19,3.58432,0.001012,3.34311,6.92844
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_full_lan_docker-compose.rendered.yml.yml,1140,31173,5636,20,3.67648,0.002726,3.4215,7.10071
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_full_lan_docker-compose.rendered.yml.yml,1140,31173,5636,21,3.53832,0.001366,3.35573,6.89541
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_full_lan_docker-compose.rendered.yml.yml,1140,31173,5636,22,3.66568,0.001248,3.46669,7.13362
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_full_lan_docker-compose.rendered.yml.yml,1140,31173,5636,23,3.65415,0.001827,3.33034,6.98632
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_full_lan_docker-compose.rendered.yml.yml,1140,31173,5636,24,3.58218,0.001071,3.30311,6.88636
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_full_lan_docker-compose.rendered.yml.yml,1140,31173,5636,25,3.59765,0.001974,3.42799,7.02761
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_full_lan_docker-compose.rendered.yml.yml,1140,31173,5636,26,3.65899,0.001704,3.32469,6.98539
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_full_lan_docker-compose.rendered.yml.yml,1140,31173,5636,27,3.63823,0.001611,3.3368,6.97664
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_full_lan_docker-compose.rendered.yml.yml,1140,31173,5636,28,3.59754,0.001065,3.3683,6.9669
Large (500-2000 lines),botAGI__AGmind__tests_golden_expected_full_lan_docker-compose.rendered.yml.yml,1140,31173,5636,29,3.54529,0.000959,3.26559,6.81185
XLarge (>2000 lines),botAGI__AGmind__templates_docker-compose.yml.yml,2057,77272,6256,0,7.23735,0.01047,6.07296,13.3208
XLarge (>2000 lines),botAGI__AGmind__templates_docker-compose.yml.yml,2057,77272,6256,1,6.80829,0.003468,6.09409,12.9058
XLarge (>2000 lines),botAGI__AGmind__templates_docker-compose.yml.yml,2057,77272,6256,2,6.78497,0.003257,6.02572,12.8139
XLarge (>2000 lines),botAGI__AGmind__templates_docker-compose.yml.yml,2057,77272,6256,3,6.71502,0.003332,6.11998,12.8383
XLarge (>2000 lines),botAGI__AGmind__templates_docker-compose.yml.yml,2057,77272,6256,4,6.69921,0.003542,6.12334,12.8261
XLarge (>2000 lines),botAGI__AGmind__templates_docker-compose.yml.yml,2057,77272,6256,5,6.6911,0.003048,6.09959,12.7937
XLarge (>2000 lines),botAGI__AGmind__templates_docker-compose.yml.yml,2057,77272,6256,6,6.98973,0.005492,6.1133,13.1085
XLarge (>2000 lines),botAGI__AGmind__templates_docker-compose.yml.yml,2057,77272,6256,7,6.79075,0.003847,6.21967,13.0143
XLarge (>2000 lines),botAGI__AGmind__templates_docker-compose.yml.yml,2057,77272,6256,8,6.74558,0.002998,6.13807,12.8867
XLarge (>2000 lines),botAGI__AGmind__templates_docker-compose.yml.yml,2057,77272,6256,9,6.77113,0.003611,6.17575,12.9505
XLarge (>2000 lines),botAGI__AGmind__templates_docker-compose.yml.yml,2057,77272,6256,10,6.80888,0.00406,6.19842,13.0114
XLarge (>2000 lines),botAGI__AGmind__templates_docker-compose.yml.yml,2057,77272,6256,11,6.75643,0.00321,6.18895,12.9486
XLarge (>2000 lines),botAGI__AGmind__templates_docker-compose.yml.yml,2057,77272,6256,12,6.70663,0.003387,6.36903,13.079
XLarge (>2000 lines),botAGI__AGmind__templates_docker-compose.yml.yml,2057,77272,6256,13,7.31438,0.005195,6.8218,14.1414
XLarge (>2000 lines),botAGI__AGmind__templates_docker-compose.yml.yml,2057,77272,6256,14,7.16431,0.004708,6.28629,13.4553
XLarge (>2000 lines),botAGI__AGmind__templates_docker-compose.yml.yml,2057,77272,6256,15,7.00148,0.005403,6.62108,13.628
XLarge (>2000 lines),botAGI__AGmind__templates_docker-compose.yml.yml,2057,77272,6256,16,6.59863,0.004198,6.19727,12.8001
XLarge (>2000 lines),botAGI__AGmind__templates_docker-compose.yml.yml,2057,77272,6256,17,6.8507,0.003359,6.13246,12.9865
XLarge (>2000 lines),botAGI__AGmind__templates_docker-compose.yml.yml,2057,77272,6256,18,6.81129,0.003094,6.15046,12.9648
XLarge (>2000 lines),botAGI__AGmind__templates_docker-compose.yml.yml,2057,77272,6256,19,6.76497,0.003557,6.24338,13.0119
XLarge (>2000 lines),botAGI__AGmind__templates_docker-compose.yml.yml,2057,77272,6256,20,6.78967,0.003619,6.1114,12.9047
XLarge (>2000 lines),botAGI__AGmind__templates_docker-compose.yml.yml,2057,77272,6256,21,6.80988,0.002896,6.22414,13.0369
XLarge (>2000 lines),botAGI__AGmind__templates_docker-compose.yml.yml,2057,77272,6256,22,6.85017,0.003414,6.16641,13.02
XLarge (>2000 lines),botAGI__AGmind__templates_docker-compose.yml.yml,2057,77272,6256,23,6.80154,0.003919,6.44155,13.247
XLarge (>2000 lines),botAGI__AGmind__templates_docker-compose.yml.yml,2057,77272,6256,24,7.37664,0.004473,6.6673,14.0484
XLarge (>2000 lines),botAGI__AGmind__templates_docker-compose.yml.yml,2057,77272,6256,25,6.94063,0.003087,6.17677,13.1205
XLarge (>2000 lines),botAGI__AGmind__templates_docker-compose.yml.yml,2057,77272,6256,26,6.75775,0.004053,6.09061,12.8524
XLarge (>2000 lines),botAGI__AGmind__templates_docker-compose.yml.yml,2057,77272,6256,27,6.89585,0.003121,6.26502,13.164
XLarge (>2000 lines),botAGI__AGmind__templates_docker-compose.yml.yml,2057,77272,6256,28,6.84931,0.002916,6.23088,13.0831
XLarge (>2000 lines),botAGI__AGmind__templates_docker-compose.yml.yml,2057,77272,6256,29,6.66038,0.002981,6.10547,12.7688
XLarge (>2000 lines),florianajir__pi-pcloud__compose.yaml.yml,2591,117545,6304,0,9.06394,0.011701,8.80859,17.8842
XLarge (>2000 lines),florianajir__pi-pcloud__compose.yaml.yml,2591,117545,6304,1,8.55004,0.006137,8.43333,16.9895
XLarge (>2000 lines),florianajir__pi-pcloud__compose.yaml.yml,2591,117545,6304,2,8.42496,0.004123,8.55261,16.9817
XLarge (>2000 lines),florianajir__pi-pcloud__compose.yaml.yml,2591,117545,6304,3,8.90564,0.006381,8.57846,17.4905
XLarge (>2000 lines),florianajir__pi-pcloud__compose.yaml.yml,2591,117545,6304,4,8.48866,0.004401,8.45295,16.946
XLarge (>2000 lines),florianajir__pi-pcloud__compose.yaml.yml,2591,117545,6304,5,8.60746,0.004183,8.5166,17.1282
XLarge (>2000 lines),florianajir__pi-pcloud__compose.yaml.yml,2591,117545,6304,6,8.49518,0.004823,8.48218,16.9822
XLarge (>2000 lines),florianajir__pi-pcloud__compose.yaml.yml,2591,117545,6304,7,8.56311,0.005938,8.56144,17.1305
XLarge (>2000 lines),florianajir__pi-pcloud__compose.yaml.yml,2591,117545,6304,8,8.71679,0.006564,8.59965,17.323
XLarge (>2000 lines),florianajir__pi-pcloud__compose.yaml.yml,2591,117545,6304,9,9.10427,0.005842,8.72796,17.8381
XLarge (>2000 lines),florianajir__pi-pcloud__compose.yaml.yml,2591,117545,6304,10,8.69112,0.006039,8.86945,17.5666
XLarge (>2000 lines),florianajir__pi-pcloud__compose.yaml.yml,2591,117545,6304,11,8.53206,0.00527,8.76007,17.2974
XLarge (>2000 lines),florianajir__pi-pcloud__compose.yaml.yml,2591,117545,6304,12,8.56389,0.005146,8.81078,17.3798
XLarge (>2000 lines),florianajir__pi-pcloud__compose.yaml.yml,2591,117545,6304,13,8.54324,0.005529,8.72504,17.2738
XLarge (>2000 lines),florianajir__pi-pcloud__compose.yaml.yml,2591,117545,6304,14,8.46132,0.004423,8.48683,16.9526
XLarge (>2000 lines),florianajir__pi-pcloud__compose.yaml.yml,2591,117545,6304,15,8.50792,0.005379,8.60232,17.1156
XLarge (>2000 lines),florianajir__pi-pcloud__compose.yaml.yml,2591,117545,6304,16,8.52628,0.005207,8.56104,17.0925
XLarge (>2000 lines),florianajir__pi-pcloud__compose.yaml.yml,2591,117545,6304,17,8.46653,0.00516,8.53084,17.0025
XLarge (>2000 lines),florianajir__pi-pcloud__compose.yaml.yml,2591,117545,6304,18,8.56598,0.004955,8.50967,17.0806
XLarge (>2000 lines),florianajir__pi-pcloud__compose.yaml.yml,2591,117545,6304,19,8.58355,0.005951,8.55621,17.1457
XLarge (>2000 lines),florianajir__pi-pcloud__compose.yaml.yml,2591,117545,6304,20,8.65611,0.006061,8.58126,17.2434
XLarge (>2000 lines),florianajir__pi-pcloud__compose.yaml.yml,2591,117545,6304,21,8.59048,0.005375,8.5691,17.165
XLarge (>2000 lines),florianajir__pi-pcloud__compose.yaml.yml,2591,117545,6304,22,8.64589,0.005102,8.69237,17.3434
XLarge (>2000 lines),florianajir__pi-pcloud__compose.yaml.yml,2591,117545,6304,23,8.74354,0.005743,8.6309,17.3802
XLarge (>2000 lines),florianajir__pi-pcloud__compose.yaml.yml,2591,117545,6304,24,8.47877,0.004911,8.47446,16.9581
XLarge (>2000 lines),florianajir__pi-pcloud__compose.yaml.yml,2591,117545,6304,25,8.55369,0.005285,8.70121,17.2602
XLarge (>2000 lines),florianajir__pi-pcloud__compose.yaml.yml,2591,117545,6304,26,8.64031,0.005412,8.71188,17.3576
XLarge (>2000 lines),florianajir__pi-pcloud__compose.yaml.yml,2591,117545,6304,27,8.50556,0.0049,8.85989,17.3704
